"ThermalT","Stem","Leaf","Root","Rhizome","Grain"
342.291666666667,0.00233009708737864,0.00553398058252427,0.00398058252427184,0,0
559.291666666668,0.0361893203883495,0.0408009708737864,0.0136893203883495,0,0
776.291666666662,0.137160194174757,0.0949757281553398,0.0345631067961165,0,0
993.291666666656,0.271820388349515,0.13381067961165,0.0584466019417476,0,0.152815533980583
1210.29166666667,0.297063106796116,0.141092233009709,0.0538834951456311,0,0.383980582524272
1427.29166666668,0.308228155339806,0.131966019417476,0.0641747572815534,0,0.485339805825243
