"ID","rep","trait","Value","SE","SD","Date.run"
"20190222","plant_1","g0M",0.0195231656843338,0.00522883559329942,NA,2020-10-21
"20190222","plant_1","g1M",0.452715501172518,0.0597248379450239,NA,2020-10-21
"20190222","plant_1","g0BB",0.0187345659128418,0.00559297467671089,NA,2020-10-21
"20190222","plant_1","g1BB",4.24819487715301,0.161229239291828,NA,2020-10-21
"20190222","plant_2","g0M",0.0320933956562081,0.00494010886645304,NA,2020-10-21
"20190222","plant_2","g1M",0.246331086018291,0.0679754632805672,NA,2020-10-21
"20190222","plant_2","g0BB",0.0308255233739801,0.00514291687314945,NA,2020-10-21
"20190222","plant_2","g1BB",3.70665624590306,0.176610899283466,NA,2020-10-21
"20190222","plant_3","g0M",0.0468099156825307,0.00454582088754767,NA,2020-10-21
"20190222","plant_3","g1M",0.068769890505235,0.0643040288558717,NA,2020-10-21
"20190222","plant_3","g0BB",0.0456838737963965,0.00490344494526437,NA,2020-10-21
"20190222","plant_3","g1BB",3.25299345288847,0.172317711013837,NA,2020-10-21
