"ID","rep","trait","Value","SE","SD","Date.run"
"20190821","plant_1","g0M",0.02974974918477,0.00365912749159304,NA,2020-10-21
"20190821","plant_1","g1M",0.287726719939753,0.0825324797551714,NA,2020-10-21
"20190821","plant_1","g0BB",0.0305457566428332,0.00398890584183661,NA,2020-10-21
"20190821","plant_1","g1BB",3.65478316748843,0.220585900305435,NA,2020-10-21
"20190821","plant_2","g0M",0.0385941331899705,0.00536598273525133,NA,2020-10-21
"20190821","plant_2","g1M",0.0634450182233994,0.113377198399162,NA,2020-10-21
"20190821","plant_2","g0BB",0.0392337261497884,0.00548717091950139,NA,2020-10-21
"20190821","plant_2","g1BB",3.09988753673134,0.282718162913732,NA,2020-10-21
"20190821","plant_3","g0M",0.0386175744874722,0.00433443089950481,NA,2020-10-21
"20190821","plant_3","g1M",-0.119569820236904,0.103786578883519,NA,2020-10-21
"20190821","plant_3","g0BB",0.0392810357277835,0.00447263564631106,NA,2020-10-21
"20190821","plant_3","g1BB",2.65053048095157,0.261088089358439,NA,2020-10-21
