"ID","rep","trait","Value","SE","SD","Date.run"
"20190304","plant_1","g0M",0.0154592290812043,0.00478546016743548,NA,2020-10-21
"20190304","plant_1","g1M",0.390834299744742,0.0746025593104679,NA,2020-10-21
"20190304","plant_1","g0BB",0.0148660905726188,0.00479483748681804,NA,2020-10-21
"20190304","plant_1","g1BB",4.04179384620032,0.186143319280525,NA,2020-10-21
"20190304","plant_2","g0M",0.020651593497536,0.00549239785244922,NA,2020-10-21
"20190304","plant_2","g1M",0.323912559362219,0.0869139897535826,NA,2020-10-21
"20190304","plant_2","g0BB",0.0208158224555437,0.0056538270930452,NA,2020-10-21
"20190304","plant_2","g1BB",3.89791003973475,0.225719003804915,NA,2020-10-21
"20190304","plant_3","g0M",0.050809436912012,0.00650534679471932,NA,2020-10-21
"20190304","plant_3","g1M",-0.191116046612595,0.111284994993985,NA,2020-10-21
"20190304","plant_3","g0BB",0.0516887927243311,0.00665070690119311,NA,2020-10-21
"20190304","plant_3","g1BB",2.50815402943379,0.28046383002015,NA,2020-10-21
