"ID","rep","trait","Value","SE","SD","Date.run"
"20190821","plant_1","g0M",0.023471035359874,0.00514210654896139,NA,2020-10-20
"20190821","plant_1","g1M",0.54791078205553,0.105997013189495,NA,2020-10-20
"20190821","plant_1","g0BB",0.0239639339088435,0.00546600485772413,NA,2020-10-20
"20190821","plant_1","g1BB",4.32112859651938,0.276982478114127,NA,2020-10-20
"20190821","plant_2","g0M",0.0364523472985588,0.00520405204380479,NA,2020-10-20
"20190821","plant_2","g1M",0.15098153499257,0.0989551821809668,NA,2020-10-20
"20190821","plant_2","g0BB",0.0367540861262246,0.0053525280492606,NA,2020-10-20
"20190821","plant_2","g1BB",3.34028511476534,0.248819894401652,NA,2020-10-20
"20190821","plant_3","g0M",0.0341846468742034,0.00579028547358724,NA,2020-10-20
"20190821","plant_3","g1M",0.107119072448769,0.129375206472285,NA,2020-10-20
"20190821","plant_3","g0BB",0.0347212026211463,0.00594781122697908,NA,2020-10-20
"20190821","plant_3","g1BB",3.21732637521512,0.324652071922096,NA,2020-10-20
