"ID","rep","trait","Value","SE","SD","Date.run"
"20190326","plant_1","g0M",0.0170844011321684,0.00619860416691358,NA,2020-10-20
"20190326","plant_1","g1M",0.362973307881415,0.0883880304009568,NA,2020-10-20
"20190326","plant_1","g0BB",0.0181343827953485,0.00649990346494314,NA,2020-10-20
"20190326","plant_1","g1BB",3.86264455256308,0.22733723206816,NA,2020-10-20
"20190326","plant_2","g0M",0.0231121233927023,0.00645863972146331,NA,2020-10-20
"20190326","plant_2","g1M",0.326766363382302,0.0888141924262156,NA,2020-10-20
"20190326","plant_2","g0BB",0.0238794468507703,0.00662092744554212,NA,2020-10-20
"20190326","plant_2","g1BB",3.82918515774322,0.225749409836232,NA,2020-10-20
"20190326","plant_3","g0M",0.0254894982878317,0.00277196226664558,NA,2020-10-20
"20190326","plant_3","g1M",0.209141629124228,0.0388354632255718,NA,2020-10-20
"20190326","plant_3","g0BB",0.0258865210929895,0.00277504691537815,NA,2020-10-20
"20190326","plant_3","g1BB",3.50224743328314,0.0952632938302462,NA,2020-10-20
