"ID","rep","trait","Value","SE","SD","Date.run"
"20200304","plant_1","g0M",0.0322354289545374,0.016600188243478,NA,2020-10-20
"20200304","plant_1","g1M",0.505314212285477,0.251774241745452,NA,2020-10-20
"20200304","plant_1","g0BB",0.0322887634848577,0.0167929737576368,NA,2020-10-20
"20200304","plant_1","g1BB",4.24817098993759,0.627378137670854,NA,2020-10-20
"20200304","plant_2","g0M",0.0140387920137333,0.0074918132531485,NA,2020-10-20
"20200304","plant_2","g1M",0.409299239233317,0.0903706531687506,NA,2020-10-20
"20200304","plant_2","g0BB",0.0140078074814475,0.00774821269384928,NA,2020-10-20
"20200304","plant_2","g1BB",4.02571754587982,0.230961737404982,NA,2020-10-20
"20200304","plant_3","g0M",0.0156594478688825,0.00630901866672807,NA,2020-10-20
"20200304","plant_3","g1M",0.54503157848011,0.0989330613120928,NA,2020-10-20
"20200304","plant_3","g0BB",0.0157004251775467,0.00671945166868409,NA,2020-10-20
"20200304","plant_3","g1BB",4.34744754236974,0.259631220142595,NA,2020-10-20
