"ID","rep","trait","Value","SE","SD","Date.run"
"20190222","plant_1","g0M",0.0148252262856387,0.010166298088082,NA,2020-10-20
"20190222","plant_1","g1M",0.581978042318312,0.111167248095791,NA,2020-10-20
"20190222","plant_1","g0BB",0.0140151233316335,0.0106036518118273,NA,2020-10-20
"20190222","plant_1","g1BB",4.58279719944376,0.293336915977413,NA,2020-10-20
"20190222","plant_2","g0M",0.0257693322650852,0.00599728911609435,NA,2020-10-20
"20190222","plant_2","g1M",0.390670162375275,0.0786277112922509,NA,2020-10-20
"20190222","plant_2","g0BB",0.0244030658709629,0.00635463730930786,NA,2020-10-20
"20190222","plant_2","g1BB",4.07800301391948,0.208618551350297,NA,2020-10-20
"20190222","plant_3","g0M",0.0399753343580761,0.00525271523410434,NA,2020-10-20
"20190222","plant_3","g1M",0.221037367675764,0.0691757094520856,NA,2020-10-20
"20190222","plant_3","g0BB",0.0385802873645126,0.00570365777498265,NA,2020-10-20
"20190222","plant_3","g1BB",3.65031050133072,0.187503632744079,NA,2020-10-20
