"ID","rep","trait","Value","SE","SD","Date.run"
"20190910","plant_1","g0M",0.0106313213076462,0.00549860154334691,NA,2020-10-20
"20190910","plant_1","g1M",0.4355415596667,0.11366634655716,NA,2020-10-20
"20190910","plant_1","g0BB",0.0112701180178325,0.00575138060183321,NA,2020-10-20
"20190910","plant_1","g1BB",4.02012220401812,0.29096601153447,NA,2020-10-20
"20190910","plant_2","g0M",0.0178943758992322,0.00441595023727829,NA,2020-10-20
"20190910","plant_2","g1M",0.37072815737096,0.0804891174000225,NA,2020-10-20
"20190910","plant_2","g0BB",0.0182098275236619,0.00473669089007612,NA,2020-10-20
"20190910","plant_2","g1BB",3.86787027496851,0.21088524175342,NA,2020-10-20
"20190910","plant_3","g0M",0.0130994295272982,0.00334807802796027,NA,2020-10-20
"20190910","plant_3","g1M",0.353648774815748,0.0635861562379224,NA,2020-10-20
"20190910","plant_3","g0BB",0.0132004982437426,0.00368129126313918,NA,2020-10-20
"20190910","plant_3","g1BB",3.84865189996904,0.171066232338326,NA,2020-10-20
