"ID","rep","trait","Value","SE","SD","Date.run"
"20190910","plant_1","g0M",0.0148362742631032,0.00432198739036687,NA,2020-10-20
"20190910","plant_1","g1M",0.265739163745679,0.0955123708806755,NA,2020-10-20
"20190910","plant_1","g0BB",0.0155355547220292,0.00455792974917936,NA,2020-10-20
"20190910","plant_1","g1BB",3.59442701429386,0.246143645235465,NA,2020-10-20
"20190910","plant_2","g0M",0.022088418591753,0.00443904448886074,NA,2020-10-20
"20190910","plant_2","g1M",0.23696531878119,0.0917481247737186,NA,2020-10-20
"20190910","plant_2","g0BB",0.0228338087604063,0.00468046833471554,NA,2020-10-20
"20190910","plant_2","g1BB",3.50592038240248,0.235437640791223,NA,2020-10-20
"20190910","plant_3","g0M",0.0156783115194211,0.00371929520186748,NA,2020-10-20
"20190910","plant_3","g1M",0.272889415806457,0.0818372561169013,NA,2020-10-20
"20190910","plant_3","g0BB",0.0163942770976094,0.00401290662515372,NA,2020-10-20
"20190910","plant_3","g1BB",3.60354654679271,0.215054516975119,NA,2020-10-20
