"ID","rep","trait","Value","SE","SD","Date.run"
"20190722","plant_1","g0M",0.0326832458052341,0.00401112213372847,NA,2020-10-20
"20190722","plant_1","g1M",0.155962137666841,0.0653337115505481,NA,2020-10-20
"20190722","plant_1","g0BB",0.0330963277040692,0.00421879798436253,NA,2020-10-20
"20190722","plant_1","g1BB",3.38352978768066,0.169559740606542,NA,2020-10-20
"20190722","plant_2","g0M",0.0756675556042367,0.00565516161399805,NA,2020-10-20
"20190722","plant_2","g1M",-0.432283800905407,0.1129465742176,NA,2020-10-20
"20190722","plant_2","g0BB",0.0761730153577803,0.00573641819521512,NA,2020-10-20
"20190722","plant_2","g1BB",1.92173434225544,0.282172797463786,NA,2020-10-20
"20190722","plant_3","g0M",0.0596633852316976,0.00685065324039828,NA,2020-10-20
"20190722","plant_3","g1M",-0.292863842568964,0.12717312831178,NA,2020-10-20
"20190722","plant_3","g0BB",0.0603653661567088,0.00696101471612161,NA,2020-10-20
"20190722","plant_3","g1BB",2.24578347509968,0.316647913033712,NA,2020-10-20
