"ID","rep","trait","Value","SE","SD","Date.run"
"20190326","plant_1","g0M",0.020517842594262,0.00414382911997838,NA,2020-10-20
"20190326","plant_1","g1M",0.259341745288328,0.0610253156659042,NA,2020-10-20
"20190326","plant_1","g0BB",0.0215599507511821,0.00450770451439671,NA,2020-10-20
"20190326","plant_1","g1BB",3.60522319674402,0.162717096718531,NA,2020-10-20
"20190326","plant_2","g0M",0.0254136965478629,0.00341225217400699,NA,2020-10-20
"20190326","plant_2","g1M",0.236898458453023,0.0477047113267525,NA,2020-10-20
"20190326","plant_2","g0BB",0.0260695167961344,0.00362890795096375,NA,2020-10-20
"20190326","plant_2","g1BB",3.60854795225774,0.125734715233176,NA,2020-10-20
"20190326","plant_3","g0M",0.0275450882510945,0.00264357218929445,NA,2020-10-20
"20190326","plant_3","g1M",0.162607292105089,0.0391449876115899,NA,2020-10-20
"20190326","plant_3","g0BB",0.0280019977797948,0.00261729458580701,NA,2020-10-20
"20190326","plant_3","g1BB",3.38423560282267,0.094928062454698,NA,2020-10-20
