"ID","rep","trait","Value","SE","SD","Date.run"
"20200304","plant_1","g0M",0.0346958191222408,0.0184020573873856,NA,2020-10-20
"20200304","plant_1","g1M",0.439186451942006,0.316031031709477,NA,2020-10-20
"20200304","plant_1","g0BB",0.0352295119480357,0.018556287735618,NA,2020-10-20
"20200304","plant_1","g1BB",4.05449378464962,0.782716670034106,NA,2020-10-20
"20200304","plant_2","g0M",0.0206611621423025,0.00723446820068594,NA,2020-10-20
"20200304","plant_2","g1M",0.268926816916955,0.0986205080995842,NA,2020-10-20
"20200304","plant_2","g0BB",0.0211338102965122,0.00730453854616095,NA,2020-10-20
"20200304","plant_2","g1BB",3.65016090690929,0.245041052565689,NA,2020-10-20
"20200304","plant_3","g0M",0.025638998204146,0.00461553678716278,NA,2020-10-20
"20200304","plant_3","g1M",0.274861434688082,0.0817486704963503,NA,2020-10-20
"20200304","plant_3","g0BB",0.0260566367313323,0.00485304919482354,NA,2020-10-20
"20200304","plant_3","g1BB",3.65310164681162,0.210831616445983,NA,2020-10-20
