"ID","rep","trait","Value","SE","SD"
"20190311","plant_1","vmax",29.3672110877917,NA,6.64181494506944
"20190311","plant_2","vmax",30.6976638405058,NA,6.66266420462639
"20190311","plant_3","vmax",26.5976146792039,NA,6.36424184713027
