"ID","rep","trait","Value","SE","SD","Date.run"
"20200304","plant_1","LCPT",15.9862789511582,NA,NA,2020-10-17
"20200304","plant_1","LSP",494.107738379093,NA,NA,2020-10-17
"20200304","plant_1","Am",23.5720440343754,0.63834275431244,NA,2020-10-17
"20200304","plant_1","AQY",0.0566346677051059,0.00441452646120772,NA,2020-10-17
"20200304","plant_1","Rd",0.899023673028225,0.33926609944305,NA,2020-10-17
"20200304","plant_1","theta_lc",0.82175676391059,0.0475534081255032,NA,2020-10-17
"20200304","plant_2","LCPT",16.3614071299191,NA,NA,2020-10-17
"20200304","plant_2","LSP",507.11207475287,NA,NA,2020-10-17
"20200304","plant_2","Am",26.6559704160817,0.679075622360725,NA,2020-10-17
"20200304","plant_2","AQY",0.0599438561252976,0.00425015989845658,NA,2020-10-17
"20200304","plant_2","Rd",0.9748692938721,0.350872225357674,NA,2020-10-17
"20200304","plant_2","theta_lc",0.840661613961658,0.0412799542523789,NA,2020-10-17
"20200304","plant_3","LCPT",18.9812377272478,NA,NA,2020-10-17
"20200304","plant_3","LSP",471.448004988846,NA,NA,2020-10-17
"20200304","plant_3","Am",20.0710551079511,0.563261425094815,NA,2020-10-17
"20200304","plant_3","AQY",0.050884920990516,0.00420428687418043,NA,2020-10-17
"20200304","plant_3","Rd",0.95733824127986,0.312861071624177,NA,2020-10-17
"20200304","plant_3","theta_lc",0.822299386037629,0.0494235975827943,NA,2020-10-17
