"ID","rep","trait","Value","SE","SD","Date.run"
"20190304","plant_1","LCPT",25.5565447275428,NA,NA,2020-10-17
"20190304","plant_1","LSP",797.049525120116,NA,NA,2020-10-17
"20190304","plant_1","Am",26.6040875114823,1.29970232674047,NA,2020-10-17
"20190304","plant_1","AQY",0.0506138505651751,0.00601420203178128,NA,2020-10-17
"20190304","plant_1","Rd",1.27370678599724,0.476580486195003,NA,2020-10-17
"20190304","plant_1","theta_lc",0.690711949615443,0.11338514066199,NA,2020-10-17
"20190304","plant_2","LCPT",22.2946221308612,NA,NA,2020-10-17
"20190304","plant_2","LSP",534.281347323125,NA,NA,2020-10-17
"20190304","plant_2","Am",25.0807437865127,0.592741868510071,NA,2020-10-17
"20190304","plant_2","AQY",0.0644646020528971,0.00450757821943804,NA,2020-10-17
"20190304","plant_2","Rd",1.41635399720905,0.328319358160352,NA,2020-10-17
"20190304","plant_2","theta_lc",0.753913106119089,0.049136224522014,NA,2020-10-17
"20190304","plant_3","LCPT",17.9831999215454,NA,NA,2020-10-17
"20190304","plant_3","LSP",385.601757669883,NA,NA,2020-10-17
"20190304","plant_3","Am",21.5891351906319,0.323019989906259,NA,2020-10-17
"20190304","plant_3","AQY",0.0567017104413002,0.00241318219099066,NA,2020-10-17
"20190304","plant_3","Rd",1.01452269138383,0.216413028221505,NA,2020-10-17
"20190304","plant_3","theta_lc",0.896942085758186,0.0170532602498823,NA,2020-10-17
