"ID","rep","trait","Value","SE","SD","Date.run"
"20190311","plant_1","LCPT",28.9895124152579,NA,NA,2020-10-17
"20190311","plant_1","LSP",797.979524623792,NA,NA,2020-10-17
"20190311","plant_1","Am",32.7874783335724,0.939584847967943,NA,2020-10-17
"20190311","plant_1","AQY",0.0772429530879754,0.0062637563168624,NA,2020-10-17
"20190311","plant_1","Rd",2.17113321661947,0.358640522440561,NA,2020-10-17
"20190311","plant_1","theta_lc",0.557674121577372,0.0940201289577439,NA,2020-10-17
"20190311","plant_2","LCPT",27.1248414658937,NA,NA,2020-10-17
"20190311","plant_2","LSP",739.624011697281,NA,NA,2020-10-17
"20190311","plant_2","Am",33.4682534338455,0.677254243134029,NA,2020-10-17
"20190311","plant_2","AQY",0.0701184006178501,0.00370725545426486,NA,2020-10-17
"20190311","plant_2","Rd",1.86690621055262,0.257202205368171,NA,2020-10-17
"20190311","plant_2","theta_lc",0.682238983211818,0.0509584095955456,NA,2020-10-17
"20190311","plant_3","LCPT",28.1608409107784,NA,NA,2020-10-17
"20190311","plant_3","LSP",631.879005556167,NA,NA,2020-10-17
"20190311","plant_3","Am",28.7249221013075,0.667250102240466,NA,2020-10-17
"20190311","plant_3","AQY",0.0623566892982802,0.00392979206890128,NA,2020-10-17
"20190311","plant_3","Rd",1.72904936984809,0.292134133695618,NA,2020-10-17
"20190311","plant_3","theta_lc",0.756478199057907,0.0494647418399688,NA,2020-10-17
