"ID","rep","trait","Value","SE","SD","Date.run"
"20190222","plant_1","LCPT",21.6560120381241,NA,NA,2020-10-17
"20190222","plant_1","LSP",528.672521146231,NA,NA,2020-10-17
"20190222","plant_1","Am",30.8778534885563,0.69350834526554,NA,2020-10-17
"20190222","plant_1","AQY",0.0723318593253768,0.00411055106703521,NA,2020-10-17
"20190222","plant_1","Rd",1.550491235457,0.346114457466506,NA,2020-10-17
"20190222","plant_1","theta_lc",0.805681594565669,0.0413197264609619,NA,2020-10-17
"20190222","plant_2","LCPT",25.5043277263564,NA,NA,2020-10-17
"20190222","plant_2","LSP",742.369202153992,NA,NA,2020-10-17
"20190222","plant_2","Am",28.7307591424646,1.17873514770091,NA,2020-10-17
"20190222","plant_2","AQY",0.0684385085082337,0.00764546370811614,NA,2020-10-17
"20190222","plant_2","Rd",1.70222093523423,0.499588062549821,NA,2020-10-17
"20190222","plant_2","theta_lc",0.596494699390575,0.130153569640901,NA,2020-10-17
"20190222","plant_3","LCPT",25.2399681205602,NA,NA,2020-10-17
"20190222","plant_3","LSP",640.753740028081,NA,NA,2020-10-17
"20190222","plant_3","Am",26.2792925595346,0.838934969342116,NA,2020-10-17
"20190222","plant_3","AQY",0.0645686093126031,0.00534124797960916,NA,2020-10-17
"20190222","plant_3","Rd",1.59621206277251,0.367315159349099,NA,2020-10-17
"20190222","plant_3","theta_lc",0.675492196580587,0.0842063792851343,NA,2020-10-17
