"ID","rep","trait","Value","SE","SD","Date.run"
"20191029","plant_1","LCPT",16.1445402378615,NA,NA,2020-10-17
"20191029","plant_1","LSP",375.840023275227,NA,NA,2020-10-17
"20191029","plant_1","Am",21.990525858166,0.373139900063604,NA,2020-10-17
"20191029","plant_1","AQY",0.065148251806243,0.00325123693412475,NA,2020-10-17
"20191029","plant_1","Rd",1.04427950092931,0.230887608777703,NA,2020-10-17
"20191029","plant_1","theta_lc",0.855766325138932,0.0259453952609491,NA,2020-10-17
"20191029","plant_2","LCPT",17.5289032252542,NA,NA,2020-10-17
"20191029","plant_2","LSP",326.767078375332,NA,NA,2020-10-17
"20191029","plant_2","Am",20.7576278081847,0.359903550597861,NA,2020-10-17
"20191029","plant_2","AQY",0.0643902660100995,0.00319973518557324,NA,2020-10-17
"20191029","plant_2","Rd",1.12218354641535,0.24062630239667,NA,2020-10-17
"20191029","plant_2","theta_lc",0.898535965522259,0.0212553696116329,NA,2020-10-17
"20191029","plant_3","LCPT",19.3699494221424,NA,NA,2020-10-17
"20191029","plant_3","LSP",347.750085939227,NA,NA,2020-10-17
"20191029","plant_3","Am",20.5075578551852,0.446780597982054,NA,2020-10-17
"20191029","plant_3","AQY",0.0622841468892111,0.00393478533642079,NA,2020-10-17
"20191029","plant_3","Rd",1.19771932206399,0.289777416125063,NA,2020-10-17
"20191029","plant_3","theta_lc",0.882600694688477,0.0291989240894203,NA,2020-10-17
